,zipcode,routing_file,label
1098,34011,Y34--125H-TS--x7-D4,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061749-1.pdf
1099,34015,Y34--109M-TS--x7-D4,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10066055-1.pdf
1100,34016,Y34--110F-TS--x7-D4,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10046637-1.pdf
1101,34018,Y34--109D-TS--x7-D4,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10046638-1.pdf
1102,34121,Y34--110E-TS--x7-D4,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061750-1.pdf
1103,34122,Y34--110E-TS--x7-D4,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10029280-1.pdf
1104,34123,Y34--109B-TS--x7-D4,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061751-1.pdf
1105,34124,Y34--109B-TS--x7-D4,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10046639-1.pdf
1106,34125,Y34--109A-TS--x7-D4,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10065071-1.pdf
1107,34126,Y34--110E-TS--x7-D4,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10044092-1.pdf
1108,34127,Y34--110E-TS--x7-D4,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061752-1.pdf
1109,34128,Y34--110E-TS--x7-D4,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061753-1.pdf
1110,34129,Y34--109A-TS--x7-D4,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061754-1.pdf
1111,34131,Y34--109A-TS--x7-D4,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061755-1.pdf
1112,34132,Y34--110F-TS--x7-D4,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10006306-1.pdf
1113,34133,Y34--110F-TS--x7-D4,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061756-1.pdf
1114,34134,Y34--110F-TS--x7-D4,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10029281-1.pdf
1115,34135,Y34--110F-TS--x7-D4,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061757-1.pdf
1116,34136,Y34--110F-TS--x7-D4,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061758-1.pdf
1117,34137,Y34--109B-TS--x7-D4,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011556-1.pdf
1118,34138,Y34--109A-TS--x7-D4,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061759-1.pdf
1119,34139,Y34--109A-TS--x7-D4,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061760-1.pdf
1120,34141,Y34--109A-TS--x7-D4,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061761-1.pdf
1121,34142,Y34--109A-TS--x7-D4,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10003828-1.pdf
1122,34143,Y34--109B-TS--x7-D4,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10042203-1.pdf
1123,34144,Y34--109B-TS--x7-D4,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10042204-1.pdf
1124,34145,Y34--109B-TS--x7-D4,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061762-1.pdf
1125,34146,Y34--109C-TS--x7-D4,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061763-1.pdf
1126,34147,Y34--109C-TS--x7-D4,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061764-1.pdf
1127,34148,Y34--109C-TS--x7-D4,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10046640-1.pdf
1128,34149,Y34--109C-TS--x7-D4,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061765-1.pdf
1129,34151,Y34--110F-TS--x7-D4,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061766-1.pdf
1130,33010,Y41--MIX-UD--x10-D13,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10046641-1.pdf
1131,33011,Y41--U7-GEMO-x10-D13,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061767-1.pdf
1132,33012,Y17--12-BL-S-x10-D7,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061768-1.pdf
1133,33013,Y41--U7-GEMO-x10-D13,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061769-1.pdf
1134,33014,Y41--U18-UD--v2-D13,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10046642-1.pdf
1135,33015,Y41--U26-PON-x10-D13,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10046643-1.pdf
1136,33016,Y41--U26-PON-x10-D13,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011557-1.pdf
1137,33017,Y41--U29-TAR-x10-D13,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10030351-1.pdf
1138,33018,Y41--U26-PON-x10-D13,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10029282-1.pdf
1139,33019,Y41--U30-TRI-x10-D13,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10046644-1.pdf
1140,33020,Y41--MIX-UD--x10-D13,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061770-1.pdf
1141,33021,Y41--U18-UD--v2-D13,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061771-1.pdf
1142,33022,Y41--31-UD-T-v1-D13,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061772-1.pdf
1143,33023,Y41--U18-UD--v2-D13,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061773-1.pdf
1144,33024,Y41--U18-UD--v2-D13,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061774-1.pdf
1145,33025,Y41--U18-UD--v2-D13,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061775-1.pdf
1146,33026,Y41--U18-UD--v2-D13,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10003778-1.pdf
1147,33027,Y41--31-UD-T-v1-D13,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10029283-1.pdf
1148,33028,Y41--31-UD-T-v1-D13,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061776-1.pdf
1149,33029,Y41--U18-UD--v2-D13,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061777-1.pdf
1150,33030,Y33-MIX-UD-P--x10-D3,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10030352-1.pdf
1151,33031,Y33--U4-CODR-x10-D3,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10029284-1.pdf
1152,33032,Y33--U4-CODR-x10-D3,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061778-1.pdf
1153,33033,Y33--U4-CODR-x10-D3,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10067054-1.pdf
1154,33034,Y33--U6-FAGA-x10-D3,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061779-1.pdf
1155,33035,Y33--U25-MAR-x10-D3,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061780-1.pdf
1156,33036,Y33--U4-CODR-x10-D3,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011558-1.pdf
1157,33037,Y41--U1-UDIN-x10-D13,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011559-1.pdf
1158,33038,Y33--U16-S-D-x10-D3,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10065072-1.pdf
1159,33039,Y33--U4-CODR-x10-D3,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10046645-1.pdf
1160,33040,Y41--MIX-UD--x10-D13,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10062088-1.pdf
1161,33041,Y41--U19-AIE-x10-D13,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10040234-1.pdf
1162,33042,Y41--U21-BUT-x10-D13,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061781-1.pdf
1163,33043,Y41--U3-CIVI-x10-D13,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061782-1.pdf
1164,33044,Y41--U17-SGI-x10-D13,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061783-1.pdf
1165,33045,Y41--U29-TAR-x10-D13,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011560-1.pdf
1166,33046,Y41--U28-SPI-x10-D13,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10029285-1.pdf
1167,33047,Y41--U27-REM-x10-D13,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061784-1.pdf
1168,33048,Y41--U17-SGI-x10-D13,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10046646-1.pdf
1169,33049,Y41--U28-SPI-x10-D13,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10046647-1.pdf
1170,33050,Y41--MIX-UD--x10-D13,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061785-1.pdf
1171,33051,Y41--U24-FIU-x10-D13,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061786-1.pdf
1172,33052,Y41--U2-CERV-x10-D13,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10014424-1.pdf
1173,33053,Y41--U9-LATI-x10-D13,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061787-1.pdf
1174,33054,Y41--UD10-LI-x10-D13,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061788-1.pdf
1175,33055,Y41--U11-MAR-x10-D13,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011561-1.pdf
1176,33056,Y41--U13-POC-x10-D13,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10018085-1.pdf
1177,33057,Y41--U12-PAL-x10-D13,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061789-1.pdf
1178,33058,Y41--U2-CERV-x10-D13,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10014425-1.pdf
1179,33059,Y41--U24-FIU-x10-D13,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10061790-1.pdf
1180,33061,Y33--U4-CODR-x10-D3,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10029286-1.pdf
1181,33100,Y41--U1-UDIN-x10-D13,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011562-1.pdf
1182,3010,03010-MIX-x27-C2,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011562-1.pdf
1183,3011,30-ALATRI-x27-C2,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011562-1.pdf
1184,3012,18-FR-ANAG-x27-C2,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011562-1.pdf
1185,3013,30-ALATRI-x27-C2,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011562-1.pdf
1186,3014,31-FR-FIUGF-x27-C2,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011562-1.pdf
1187,3016,30-ALATRI-x27-C2,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011562-1.pdf
1188,3017,30-ALATRI-x27-C2,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011562-1.pdf
1189,3018,18-FR-ANAGI-x27-C2,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011562-1.pdf
1190,3019,35-FROSINO-x27-C2,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011562-1.pdf
1191,3020,03020-MIX-R-x27-C2,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011562-1.pdf
1192,3021,35-FROSINO-x27-C2,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011562-1.pdf
1193,3022,30-ALATRI-x27-C2,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011562-1.pdf
1194,3023,35-FROSINO-x27-C2,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011562-1.pdf
1195,3024,32-FR-PONTE-x27-C2,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011562-1.pdf
1196,3025,34-FR-SORA2-x27-C2,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011562-1.pdf
1197,3026,35-FROSINO-x27-C2,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011562-1.pdf
1198,3027,35-FROSINO-x27-C2,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011562-1.pdf
1199,3028,32-FR-PONTE-x27-C2,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011562-1.pdf
1200,3029,30-ALATRI-x27-C2,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011562-1.pdf
1201,3030,03030-MIX-R-x27-C2,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011562-1.pdf
1202,3031,32-FR-PONTE-x27-C2,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011562-1.pdf
1203,3032,32-FR-PONTE-x27-C2,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011562-1.pdf
1204,3033,34-FR-SORA2-x27-C2,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011562-1.pdf
1205,3034,33-FR-SORA1-x27-C2,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011562-1.pdf
1206,3035,34-FR-SORA2-x27-C2,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011562-1.pdf
1207,3036,34-FR-SORA2-x27-C2,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011562-1.pdf
1208,3037,32-FR-PONTE-x27-C2,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011562-1.pdf
1209,3038,32-FR-PONTE-x27-C2,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011562-1.pdf
1210,3039,33-FR-SORA1-x27-C2,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011562-1.pdf
1211,3040,03040-MIX-R-x27-C2,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011562-1.pdf
1212,3041,33-FR-SORA1-x27-C2,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011562-1.pdf
1213,3042,19-FR-ATINF-x27-C2,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011562-1.pdf
1214,3043,29-FR-CASS-x27-C2,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011562-1.pdf
1215,3044,29-FR-CASS-x27-C2,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011562-1.pdf
1216,3045,32-FR-PONTE-x27-C2,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011562-1.pdf
1217,3046,19-FR-ATINF-x27-C2,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011562-1.pdf
1218,3047,32-FR-PONTE-x27-C2,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011562-1.pdf
1219,3048,32-FR-PONTE-x27-C2,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011562-1.pdf
1220,3049,29-FR-CASS-x27-C2,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011562-1.pdf
1221,3100,35-FROSINO-x27-C2,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011562-1.pdf
1222,4010,04010-MIX-T-x27-C2,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011562-1.pdf
1223,4011,12-LT-APRIA-x27-C2,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011562-1.pdf
1224,4012,24-CISTERNA-x27-C2,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011562-1.pdf
1225,4013,10-LT-LATIN-x27-C2,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011562-1.pdf
1226,4014,11-LT-SABAU-x27-C2,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011562-1.pdf
1227,4015,22-LT-PRIVE-x27-C2,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011562-1.pdf
1228,4016,11-LT-SABAU-x27-C2,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011562-1.pdf
1229,4017,11-LT-SABAU-x27-C2,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011562-1.pdf
1230,4018,21-LT-SEZZE-x27-C2,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011562-1.pdf
1231,4019,23-TERRACIN-x27-C2,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011562-1.pdf
1232,4020,04020-MIX-T-x27-C2,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011562-1.pdf
1233,4021,8-LT-FORMIA-x27-C2,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011562-1.pdf
1234,4022,9-LT-FONDI-x27-C2,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011562-1.pdf
1235,4023,8-LT-FORMIA-x27-C2,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011562-1.pdf
1236,4024,8-LT-FORMIA-x27-C2,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011562-1.pdf
1237,4025,9-LT-FONDI-x27-C2,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011562-1.pdf
1238,4026,8-LT-FORMIA-x27-C2,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011562-1.pdf
1239,4027,20-LT-PONZD-x27-C2,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011562-1.pdf
1240,4029,9-LT-FONDI-x27-C2,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011562-1.pdf
1241,4031,8-LT-FORMIA-x27-C2,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011562-1.pdf
1242,4100,10-LT-LATIN-x27-C2,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011562-1.pdf
1243,2010,02010-MIX-x27-C2,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011562-1.pdf
1244,2011,16-AMATRICE-x27-C2,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011562-1.pdf
1245,2012,16-AMATRICE-x27-C2,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011562-1.pdf
1246,2013,6-RIETI-V-x27-C2,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011562-1.pdf
1247,2014,6-RIETI-V-x27-C2,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011562-1.pdf
1248,2015,5-RIETI-GAL-x27-C2,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011562-1.pdf
1249,2016,6-RIETI-V-x27-C2,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011562-1.pdf
1250,2018,6-RIETI-V-x27-C2,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011562-1.pdf
1251,2019,6-RIETI-V-x27-C2,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011562-1.pdf
1252,2020,02020-MIX-x27-C2,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011562-1.pdf
1253,2021,17-PETRELLT-x27-C2,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011562-1.pdf
1254,2022,6-RIETI-x27-C2,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011562-1.pdf
1255,2023,17-PETRELLT-x27-C2,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011562-1.pdf
1256,2024,17-PETRELLT-x27-C2,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011562-1.pdf
1257,2025,17-PETRELLT-x27-C2,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011562-1.pdf
1258,2026,6-RIETI-V-x27-C2,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011562-1.pdf
1259,2030,6-RIETI-V-x27-C2,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011562-1.pdf
1260,2031,6-RIETI-V-x27-C2,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011562-1.pdf
1261,2032,15-PASSOCOR-x27-C2,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011562-1.pdf
1262,2033,6-RIETI-V-x27-C2,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011562-1.pdf
1263,2034,7-POGGIO-MT-x27-C2,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011562-1.pdf
1264,2035,6-RIETI-V-x27-C2,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011562-1.pdf
1265,2037,5-RIETI-GAL-x27-C2,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011562-1.pdf
1266,2038,6-RIETI-V-x27-C2,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011562-1.pdf
1267,2039,6-RIETI-V-x27-C2,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011562-1.pdf
1268,2040,02040-MIX-x27-C2,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011562-1.pdf
1269,2041,7-POGGIO-MT-x27-C2,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011562-1.pdf
1270,2042,14-MAGLIANO-x27-C2,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011562-1.pdf
1271,2043,6-RIETI-x27-C2,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011562-1.pdf
1272,2044,7-POGGIO-MT-x27-C2,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011562-1.pdf
1273,2045,6-RIETI-x27-C2,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011562-1.pdf
1274,2046,14-MAGLIANO-x27-C2,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011562-1.pdf
1275,2047,7-POGGIO-MT-x27-C2,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011562-1.pdf
1276,2048,7-POGGIO-MT-x27-C2,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011562-1.pdf
1277,2049,7-POGGIO-MT-x27-C2,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011562-1.pdf
1278,2100,5-RIETI-GAL-x27-C2,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011562-1.pdf
1279,10,00010-MIX-x28-C6,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011562-1.pdf
1280,12,8-GUIDON-x28-C6,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011562-1.pdf
1281,13,27-MENTANA-x28-C6,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011562-1.pdf
1282,15,27-MENTANA-x28-C6,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011562-1.pdf
1283,17,23-PALOMBAS-x28-C6,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011562-1.pdf
1284,18,23-PALOMBAS-x28-C6,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011562-1.pdf
1285,19,007-TIVOLI-x28-C6,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011562-1.pdf
1286,20,00020-MIX-x28-C6,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011562-1.pdf
1287,21,029-SUBIACO-x28-C6,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011562-1.pdf
1288,22,30-SUBIACO-x28-C6,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011562-1.pdf
1289,23,30-SUBIACO-x28-C6,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011562-1.pdf
1290,24,007-TIVOLI-x28-C6,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011562-1.pdf
1291,25,007-TIVOLI-x28-C6,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011562-1.pdf
1292,26,007-TIVOLI-x28-C6,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011562-1.pdf
1293,27,30-SUBIACO-x28-C6,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011562-1.pdf
1294,28,029-SUBIACO-x28-C6,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011562-1.pdf
1295,29,007-TIVOLI-x28-C6,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011562-1.pdf
1296,30,00030-MIX-x28-C6,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011562-1.pdf
1297,31,9-VELLETRI-x28-C6,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011562-1.pdf
1298,32,010-VELLET3-x28-C6,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011562-1.pdf
1299,33,6-PALESTN-x28-C6,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011562-1.pdf
1300,34,010-VELLET3-x28-C6,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011562-1.pdf
1301,35,30-SUBIACO-x28-C6,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011562-1.pdf
1302,36,6-PALESTA-x28-C6,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011562-1.pdf
1303,37,010-VELLET3-x28-C6,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011562-1.pdf
1304,38,6-PALESTA-x28-C6,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011562-1.pdf
1305,39,6-PALESTA-x28-C6,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011562-1.pdf
1306,40,00040-MIX-x28-C6,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011562-1.pdf
1307,41,12-ALBANO-Z-x28-C6,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011562-1.pdf
1308,42,26-COLONIA-x28-C6,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011562-1.pdf
1309,43,13-CIAMPIN1-x28-C6,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011562-1.pdf
1310,44,22-FRASCATC-x28-C6,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011562-1.pdf
1311,45,37-GENZANOD-x28-C6,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011562-1.pdf
1312,46,18-GROTTAFT-x28-C6,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011562-1.pdf
1313,47,14-CIAMPIN2-x28-C6,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011562-1.pdf
1314,48,15-NETTUNO-x28-C6,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011562-1.pdf
1315,49,9-VELLETRI-x28-C6,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011562-1.pdf
1316,51,28-CIVITAVI-x28-C1,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011562-1.pdf
1317,52,25-CERVETI-x28-C6,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011562-1.pdf
1318,53,28-CIVITAVI-x28-C1,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011562-1.pdf
1319,54,011-FIUMICO-x28-C6,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011562-1.pdf
1320,55,21-LADISPI-x28-C3,http://10.39.232.133:9099/pdf/SI/2021-07-19/5P37C10011562-1.pdf
